<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.11.24	17:00:00	1756.09	1758.51	1755.11	1756.81	3996	0	0
2022.11.24	18:00:00	1756.81	1757.36	1756.12	1756.92	2435	0	0
2022.11.24	19:00:00	1756.91	1757.35	1754.88	1755.38	1131	0	0
2022.11.24	20:00:00	1755.35	1755.62	1753.84	1753.90	556	0	0
2022.11.24	21:00:00	1753.90	1755.40	1753.90	1754.95	257	0	1
2022.11.25	01:00:00	1755.10	1756.08	1754.08	1755.40	937	0	0
2022.11.25	02:00:00	1755.34	1755.69	1752.35	1753.56	2689	0	0
2022.11.25	03:00:00	1753.62	1757.52	1753.07	1756.66	4088	0	0
2022.11.25	04:00:00	1756.66	1759.35	1756.49	1758.67	2854	0	0
2022.11.25	05:00:00	1758.66	1759.65	1757.53	1759.56	2450	0	0
2022.11.25	06:00:00	1759.57	1761.16	1758.26	1758.57	2395	0	0
2022.11.25	07:00:00	1758.61	1759.03	1755.82	1756.65	2778	0	0
2022.11.25	08:00:00	1756.54	1757.11	1754.51	1756.91	2974	0	0
2022.11.25	09:00:00	1756.96	1756.99	1751.57	1751.66	3890	0	0
2022.11.25	10:00:00	1751.66	1753.73	1750.06	1752.44	5061	0	0
2022.11.25	11:00:00	1752.44	1753.63	1749.30	1750.93	5449	0	0
2022.11.25	12:00:00	1750.93	1754.46	1750.14	1752.50	4171	0	0
2022.11.25	13:00:00	1752.50	1753.97	1751.04	1751.09	2813	0	0
2022.11.25	14:00:00	1751.09	1751.99	1749.93	1750.88	4002	0	0
2022.11.25	15:00:00	1750.88	1751.50	1746.00	1748.42	7430	0	0
2022.11.25	16:00:00	1748.39	1752.68	1747.05	1751.82	6656	0	0
2022.11.25	17:00:00	1751.76	1752.55	1749.31	1750.37	5399	0	0
2022.11.25	18:00:00	1750.36	1751.77	1749.57	1751.44	4745	0	0
2022.11.25	19:00:00	1751.43	1755.58	1750.99	1753.26	3014	0	0
2022.11.25	20:00:00	1753.27	1756.38	1752.91	1754.37	1181	0	0
2022.11.28	01:00:00	1754.80	1754.97	1750.17	1750.91	1510	0	0
2022.11.28	02:00:00	1750.91	1753.93	1750.91	1751.88	2287	0	0
2022.11.28	03:00:00	1751.92	1751.92	1745.90	1746.82	4676	0	0
2022.11.28	04:00:00	1746.85	1750.84	1746.19	1750.29	3652	0	0
2022.11.28	05:00:00	1750.39	1750.52	1748.57	1749.66	1989	0	0
2022.11.28	06:00:00	1749.66	1751.75	1749.40	1751.56	1409	0	0
2022.11.28	07:00:00	1751.56	1752.27	1748.44	1749.48	1977	0	0
2022.11.28	08:00:00	1749.58	1753.12	1749.10	1751.73	3157	0	0
2022.11.28	09:00:00	1751.85	1754.08	1749.76	1750.80	3581	0	0
2022.11.28	10:00:00	1750.80	1760.04	1749.86	1759.34	5980	0	0
2022.11.28	11:00:00	1759.34	1762.90	1759.09	1760.93	4200	0	0
2022.11.28	12:00:00	1760.97	1763.77	1760.40	1760.74	3133	0	0
2022.11.28	13:00:00	1760.78	1762.18	1757.75	1758.73	3386	0	0
2022.11.28	14:00:00	1758.77	1759.17	1754.15	1755.47	3318	0	0
2022.11.28	15:00:00	1755.47	1756.78	1750.31	1753.52	6542	0	0
2022.11.28	16:00:00	1753.48	1753.48	1745.14	1748.48	9326	0	0
2022.11.28	17:00:00	1748.50	1750.23	1743.05	1745.50	6484	0	0
2022.11.28	18:00:00	1745.41	1746.78	1741.92	1745.22	5728	0	0
2022.11.28	19:00:00	1745.22	1745.65	1742.09	1742.69	3698	0	0
2022.11.28	20:00:00	1742.62	1743.06	1740.52	1740.56	2479	0	0
2022.11.28	21:00:00	1740.56	1741.12	1739.63	1740.27	1683	0	0
2022.11.28	22:00:00	1740.25	1742.06	1739.69	1740.14	1595	0	0
2022.11.28	23:00:00	1740.09	1741.76	1740.05	1741.51	1048	0	0
2022.11.29	01:00:00	1740.32	1741.96	1739.49	1741.33	1514	0	0
2022.11.29	02:00:00	1741.34	1742.63	1740.58	1740.87	2132	0	0
2022.11.29	03:00:00	1740.87	1746.45	1740.27	1746.34	3241	0	0
2022.11.29	04:00:00	1746.38	1747.47	1744.64	1744.91	2235	0	0
2022.11.29	05:00:00	1744.88	1750.62	1744.73	1750.40	3418	0	0
2022.11.29	06:00:00	1750.42	1754.14	1750.02	1753.77	2762	0	0
2022.11.29	07:00:00	1753.77	1755.07	1752.83	1754.23	3174	0	0
2022.11.29	08:00:00	1754.23	1754.75	1751.49	1752.03	3445	0	0
2022.11.29	09:00:00	1752.00	1754.85	1751.67	1753.98	4051	0	0
2022.11.29	10:00:00	1753.94	1759.03	1752.66	1757.37	5370	0	0
2022.11.29	11:00:00	1757.38	1757.90	1752.20	1754.09	3711	0	0
2022.11.29	12:00:00	1754.09	1756.37	1753.92	1755.40	3697	0	0
2022.11.29	13:00:00	1755.38	1757.39	1753.35	1757.39	3335	0	0
2022.11.29	14:00:00	1757.37	1757.55	1753.12	1755.24	3086	0	0
2022.11.29	15:00:00	1755.34	1756.73	1750.08	1751.68	7408	0	0
2022.11.29	16:00:00	1751.63	1753.41	1746.94	1752.11	6324	0	0
2022.11.29	17:00:00	1752.21	1758.13	1750.84	1755.19	6706	0	0
2022.11.29	18:00:00	1755.23	1755.60	1749.72	1751.60	5634	0	0
2022.11.29	19:00:00	1751.65	1752.27	1749.76	1751.04	3281	0	0
2022.11.29	20:00:00	1750.94	1752.08	1748.90	1751.45	2595	0	0
2022.11.29	21:00:00	1751.45	1752.46	1749.55	1750.34	2073	0	0
2022.11.29	22:00:00	1750.39	1750.49	1747.90	1748.69	2006	0	0
2022.11.29	23:00:00	1748.63	1749.97	1748.49	1749.69	1222	0	0
2022.11.30	01:00:00	1748.83	1749.45	1748.54	1748.87	1019	0	0
2022.11.30	02:00:00	1749.16	1751.26	1747.80	1751.25	1996	0	0
2022.11.30	03:00:00	1751.25	1754.20	1750.33	1752.90	2296	0	1
2022.11.30	04:00:00	1752.88	1753.93	1751.30	1753.34	1498	0	0
2022.11.30	05:00:00	1753.26	1754.75	1753.04	1754.74	1501	0	0
2022.11.30	06:00:00	1754.79	1755.77	1754.35	1754.36	1272	0	0
2022.11.30	07:00:00	1754.40	1755.48	1753.78	1753.78	1617	0	0
2022.11.30	08:00:00	1753.74	1754.85	1752.90	1753.47	1797	0	0
2022.11.30	09:00:00	1753.45	1756.83	1752.96	1755.22	2501	0	0
2022.11.30	10:00:00	1755.13	1759.89	1754.94	1759.54	3610	0	0
2022.11.30	11:00:00	1759.54	1762.14	1758.99	1761.99	4380	0	0
2022.11.30	12:00:00	1762.00	1763.16	1758.42	1758.76	4318	0	0
2022.11.30	13:00:00	1758.75	1762.51	1758.39	1762.31	3973	0	0
2022.11.30	14:00:00	1762.35	1763.37	1760.36	1760.84	3484	0	0
2022.11.30	15:00:00	1760.84	1764.70	1754.15	1755.14	9755	0	0
2022.11.30	16:00:00	1755.13	1763.22	1754.54	1756.96	8474	0	0
2022.11.30	17:00:00	1756.96	1757.15	1749.16	1752.60	8159	0	0
2022.11.30	18:00:00	1752.66	1754.27	1750.52	1752.23	4352	0	0
2022.11.30	19:00:00	1752.22	1754.07	1751.27	1752.85	2571	0	0
2022.11.30	20:00:00	1752.80	1761.06	1744.92	1760.48	8076	0	0
2022.11.30	21:00:00	1760.36	1768.87	1757.80	1767.91	8730	0	0
2022.11.30	22:00:00	1767.98	1770.04	1766.34	1769.85	4904	0	0
2022.11.30	23:00:00	1769.94	1769.98	1767.77	1768.45	2183	0	0
2022.12.01	01:00:00	1768.14	1773.54	1768.14	1773.44	2546	0	0
2022.12.01	02:00:00	1773.33	1778.74	1773.24	1778.42	3377	0	0
2022.12.01	03:00:00	1778.36	1780.06	1775.53	1775.83	5071	0	0
2022.12.01	04:00:00	1775.82	1776.06	1772.01	1773.47	5285	0	0
2022.12.01	05:00:00	1773.47	1776.89	1773.18	1776.61	3054	0	0
2022.12.01	06:00:00	1776.61	1780.06	1776.11	1779.62	2208	0	0
2022.12.01	07:00:00	1779.62	1782.66	1779.23	1780.13	2954	0	0
2022.12.01	08:00:00	1780.12	1783.78	1779.62	1782.74	2959	0	0
2022.12.01	09:00:00	1782.74	1783.62	1774.67	1775.35	4556	0	0
2022.12.01	10:00:00	1775.45	1779.21	1774.81	1778.26	6394	0	0
2022.12.01	11:00:00	1778.33	1778.74	1776.30	1778.27	3676	0	0
2022.12.01	12:00:00	1778.27	1780.10	1776.55	1776.70	2828	0	0
2022.12.01	13:00:00	1776.75	1781.37	1776.54	1780.56	2990	0	0
2022.12.01	14:00:00	1780.56	1785.15	1780.56	1784.77	4277	0	0
2022.12.01	15:00:00	1784.83	1792.28	1784.56	1789.51	9021	0	0
2022.12.01	16:00:00	1789.51	1803.53	1789.18	1801.66	9726	0	0
2022.12.01	17:00:00	1802.46	1804.05	1794.19	1796.50	10690	0	0
2022.12.01	18:00:00	1796.50	1802.87	1796.21	1802.43	5375	0	0
2022.12.01	19:00:00	1802.43	1802.61	1799.04	1801.57	4598	0	0
2022.12.01	20:00:00	1801.51	1802.95	1799.26	1801.43	4008	0	0
2022.12.01	21:00:00	1801.43	1803.38	1800.26	1803.31	2832	0	0
2022.12.01	22:00:00	1803.35	1803.56	1801.22	1803.49	2336	0	0
2022.12.01	23:00:00	1803.47	1803.51	1802.40	1802.87	1513	0	0
2022.12.02	01:00:00	1802.38	1804.45	1801.79	1802.32	1670	0	0
2022.12.02	02:00:00	1802.32	1802.58	1799.64	1799.84	1813	0	0
2022.12.02	03:00:00	1799.85	1800.33	1797.23	1798.03	2025	0	0
2022.12.02	04:00:00	1798.03	1798.67	1795.62	1798.09	2565	0	0
2022.12.02	05:00:00	1798.13	1799.10	1796.34	1798.26	1904	0	0
2022.12.02	06:00:00	1798.26	1798.56	1795.81	1797.44	1654	0	0
2022.12.02	07:00:00	1797.50	1798.49	1796.37	1797.18	2046	0	0
2022.12.02	08:00:00	1797.18	1800.51	1797.08	1799.01	2799	0	0
2022.12.02	09:00:00	1799.11	1802.64	1798.77	1801.76	3079	0	0
2022.12.02	10:00:00	1801.76	1803.05	1798.96	1802.08	6570	0	0
2022.12.02	11:00:00	1802.03	1802.74	1800.04	1801.85	5128	0	0
2022.12.02	12:00:00	1801.90	1801.90	1799.35	1800.27	2886	0	0
2022.12.02	13:00:00	1800.27	1800.44	1797.99	1798.52	3243	0	0
2022.12.02	14:00:00	1798.49	1799.50	1797.22	1799.40	3578	0	0
2022.12.02	15:00:00	1799.47	1801.05	1778.67	1785.64	12358	0	0
2022.12.02	16:00:00	1785.58	1787.05	1781.78	1785.74	12423	0	0
2022.12.02	17:00:00	1785.79	1787.12	1780.95	1785.76	9110	0	0
2022.12.02	18:00:00	1785.76	1796.58	1784.61	1795.61	6258	0	0
2022.12.02	19:00:00	1795.60	1798.53	1794.70	1795.26	4594	0	0
2022.12.02	20:00:00	1795.31	1796.97	1794.73	1795.51	3647	0	0
2022.12.02	21:00:00	1795.52	1798.70	1793.56	1798.61	3406	0	0
2022.12.02	22:00:00	1798.58	1799.55	1797.24	1797.53	3778	0	0
2022.12.02	23:00:00	1797.49	1799.12	1797.16	1797.76	1640	0	0
2022.12.05	01:00:00	1796.41	1799.37	1794.37	1799.07	2256	0	0
2022.12.05	02:00:00	1799.07	1800.87	1798.64	1800.00	3685	0	0
2022.12.05	03:00:00	1800.05	1808.31	1799.86	1806.48	5040	0	0
2022.12.05	04:00:00	1806.48	1808.17	1805.75	1806.95	4547	0	0
2022.12.05	05:00:00	1806.95	1809.08	1806.08	1808.61	3070	0	0
2022.12.05	06:00:00	1808.67	1809.99	1808.01	1808.76	2510	0	0
2022.12.05	07:00:00	1808.76	1809.40	1806.59	1807.41	3081	0	0
2022.12.05	08:00:00	1807.42	1807.81	1802.57	1803.22	3820	0	0
2022.12.05	09:00:00	1803.33	1803.54	1797.49	1799.91	4963	0	0
2022.12.05	10:00:00	1799.94	1800.53	1796.78	1797.80	5401	0	0
2022.12.05	11:00:00	1797.82	1798.95	1795.11	1796.85	4968	0	0
2022.12.05	12:00:00	1796.83	1797.48	1793.38	1795.19	4107	0	0
2022.12.05	13:00:00	1795.23	1796.46	1793.88	1793.95	2976	0	0
2022.12.05	14:00:00	1794.01	1798.01	1793.65	1797.92	4745	0	0
2022.12.05	15:00:00	1797.96	1798.47	1790.97	1792.60	8308	0	0
2022.12.05	16:00:00	1792.58	1793.45	1783.87	1783.99	9031	0	0
2022.12.05	17:00:00	1779.47	1782.24	1773.07	1777.95	13206	0	0
2022.12.05	18:00:00	1778.00	1779.47	1772.00	1773.45	5898	0	0
2022.12.05	19:00:00	1773.36	1773.40	1769.00	1769.87	5771	0	0
2022.12.05	20:00:00	1769.87	1770.41	1766.29	1766.82	4241	0	0
2022.12.05	21:00:00	1766.80	1768.30	1765.86	1768.16	3480	0	0
2022.12.05	22:00:00	1768.15	1769.00	1766.70	1766.77	3403	0	0
2022.12.05	23:00:00	1766.78	1768.90	1766.78	1768.66	1594	0	0
2022.12.06	01:00:00	1768.24	1770.29	1767.55	1769.33	1643	0	0
2022.12.06	02:00:00	1769.33	1770.78	1768.25	1770.37	1797	0	0
2022.12.06	03:00:00	1770.35	1776.15	1769.85	1774.59	4013	0	0
2022.12.06	04:00:00	1774.59	1776.25	1771.37	1771.80	3644	0	0
2022.12.06	05:00:00	1771.80	1775.33	1771.36	1772.00	2227	0	0
2022.12.06	06:00:00	1771.98	1774.96	1771.93	1772.52	2066	0	0
2022.12.06	07:00:00	1772.52	1773.17	1768.80	1770.84	2886	0	0
2022.12.06	08:00:00	1770.84	1771.47	1767.29	1769.01	3146	0	0
2022.12.06	09:00:00	1768.91	1772.79	1767.81	1771.58	3442	0	0
2022.12.06	10:00:00	1771.73	1773.97	1769.29	1772.95	4546	0	0
2022.12.06	11:00:00	1772.95	1773.63	1770.24	1771.18	4153	0	0
2022.12.06	12:00:00	1771.11	1775.10	1771.04	1773.84	3472	0	0
2022.12.06	13:00:00	1773.82	1779.04	1773.82	1779.00	3347	0	0
2022.12.06	14:00:00	1778.93	1780.88	1778.28	1780.64	4088	0	0
2022.12.06	15:00:00	1780.60	1780.77	1776.34	1778.32	5581	0	0
2022.12.06	16:00:00	1778.33	1778.78	1774.03	1774.06	7876	0	0
2022.12.06	17:00:00	1774.13	1774.49	1770.83	1772.60	9710	0	0
2022.12.06	18:00:00	1772.61	1776.36	1771.96	1772.07	5721	0	0
2022.12.06	19:00:00	1772.07	1772.84	1770.40	1771.58	2978	0	0
2022.12.06	20:00:00	1771.58	1771.75	1767.34	1767.92	3102	0	0
2022.12.06	21:00:00	1767.92	1771.88	1767.92	1771.45	2529	0	0
2022.12.06	22:00:00	1771.45	1772.76	1770.75	1771.62	2098	0	0
2022.12.06	23:00:00	1771.68	1772.58	1770.85	1771.05	813	0	0
2022.12.07	01:00:00	1770.50	1771.47	1770.26	1770.92	1273	0	0
2022.12.07	02:00:00	1770.95	1771.50	1769.22	1770.01	1864	0	0
2022.12.07	03:00:00	1769.96	1773.75	1768.72	1773.46	4034	0	0
2022.12.07	04:00:00	1773.54	1775.22	1772.75	1774.12	2588	0	0
2022.12.07	05:00:00	1774.03	1774.03	1770.51	1773.17	1545	0	0
2022.12.07	06:00:00	1773.16	1773.25	1770.41	1770.95	1343	0	0
2022.12.07	07:00:00	1770.95	1774.61	1770.95	1773.14	2401	0	0
2022.12.07	08:00:00	1773.22	1773.22	1769.68	1772.28	2574	0	0
2022.12.07	09:00:00	1772.20	1775.21	1771.18	1772.89	3284	0	0
2022.12.07	10:00:00	1772.89	1775.94	1771.22	1775.45	4208	0	0
2022.12.07	11:00:00	1775.45	1775.58	1771.43	1772.51	3229	0	0
2022.12.07	12:00:00	1772.46	1775.12	1771.52	1772.55	3444	0	0
2022.12.07	13:00:00	1772.57	1774.89	1771.20	1771.55	3191	0	0
2022.12.07	14:00:00	1771.50	1775.62	1770.82	1775.14	3540	0	0
2022.12.07	15:00:00	1775.09	1779.36	1773.88	1778.35	6953	0	0
2022.12.07	16:00:00	1778.45	1787.58	1776.05	1783.25	10235	0	0
2022.12.07	17:00:00	1783.25	1787.82	1777.59	1780.64	12320	0	0
2022.12.07	18:00:00	1780.60	1782.73	1776.37	1782.32	7311	0	0
2022.12.07	19:00:00	1782.32	1783.76	1781.02	1783.17	5287	0	0
2022.12.07	20:00:00	1783.18	1789.84	1782.76	1788.17	3752	0	0
2022.12.07	21:00:00	1788.19	1790.57	1786.44	1789.88	2753	0	0
2022.12.07	22:00:00	1789.79	1790.15	1786.66	1787.08	2568	0	0
2022.12.07	23:00:00	1787.07	1787.70	1785.53	1786.07	1143	0	0
2022.12.08	01:00:00	1785.74	1787.65	1785.52	1787.04	1132	0	0
2022.12.08	02:00:00	1787.10	1788.16	1785.37	1785.49	1822	0	0
2022.12.08	03:00:00	1785.49	1785.49	1781.51	1782.26	3449	0	0
2022.12.08	04:00:00	1782.28	1784.10	1781.74	1781.94	4006	0	0
2022.12.08	05:00:00	1781.86	1784.36	1781.45	1783.91	3399	0	0
2022.12.08	06:00:00	1783.91	1783.91	1781.84	1783.60	1795	0	0
2022.12.08	07:00:00	1783.62	1784.69	1782.01	1784.50	1718	0	0
2022.12.08	08:00:00	1784.41	1787.03	1783.70	1786.27	2174	0	0
2022.12.08	09:00:00	1786.19	1787.13	1784.87	1786.05	2969	0	0
2022.12.08	10:00:00	1786.05	1786.05	1781.98	1783.03	4185	0	0
2022.12.08	11:00:00	1783.03	1785.16	1781.75	1783.36	4328	0	0
2022.12.08	12:00:00	1783.36	1784.59	1781.85	1783.79	3723	0	0
2022.12.08	13:00:00	1783.79	1785.54	1782.27	1783.80	2720	0	0
2022.12.08	14:00:00	1783.71	1787.03	1783.45	1786.17	4141	0	0
2022.12.08	15:00:00	1786.26	1792.00	1785.69	1789.57	8981	0	0
2022.12.08	16:00:00	1789.59	1792.69	1784.54	1792.52	8650	0	0
2022.12.08	17:00:00	1792.39	1794.89	1790.01	1790.29	8488	0	0
2022.12.08	18:00:00	1790.30	1791.04	1787.02	1789.91	6331	0	0
2022.12.08	19:00:00	1789.91	1790.02	1787.20	1787.22	4424	0	0
2022.12.08	20:00:00	1787.22	1792.18	1786.65	1789.64	3228	0	0
2022.12.08	21:00:00	1789.65	1790.27	1786.95	1789.60	2856	0	0
2022.12.08	22:00:00	1789.53	1789.55	1787.71	1788.59	2693	0	0
2022.12.08	23:00:00	1788.57	1789.59	1788.30	1788.95	1070	0	0
2022.12.09	01:00:00	1789.20	1790.29	1789.01	1789.29	1060	0	0
2022.12.09	02:00:00	1789.32	1790.45	1788.51	1790.38	1456	0	0
2022.12.09	03:00:00	1790.32	1795.69	1789.83	1794.25	3532	0	0
2022.12.09	04:00:00	1794.25	1794.62	1792.19	1793.29	3925	0	0
2022.12.09	05:00:00	1793.28	1795.63	1793.13	1795.32	3831	0	0
2022.12.09	06:00:00	1795.32	1797.52	1795.32	1796.58	1435	0	0
2022.12.09	07:00:00	1796.58	1797.78	1795.06	1795.18	1750	0	0
2022.12.09	08:00:00	1795.18	1796.37	1793.82	1795.67	1337	0	0
2022.12.09	09:00:00	1795.68	1796.99	1791.02	1792.79	2844	0	0
2022.12.09	10:00:00	1792.74	1792.84	1790.33	1790.78	3436	0	0
2022.12.09	11:00:00	1790.76	1792.96	1789.03	1792.67	3846	0	0
2022.12.09	12:00:00	1792.67	1794.84	1792.67	1794.64	2723	0	0
2022.12.09	13:00:00	1794.64	1801.22	1793.63	1800.48	4143	0	0
2022.12.09	14:00:00	1800.57	1801.79	1799.31	1800.67	3711	0	0
2022.12.09	15:00:00	1800.68	1804.38	1790.10	1798.02	10212	0	0
2022.12.09	16:00:00	1798.10	1799.27	1794.17	1798.19	9767	0	0
2022.12.09	17:00:00	1798.29	1800.25	1790.22	1796.82	10925	0	0
2022.12.09	18:00:00	1796.89	1806.15	1796.07	1804.72	6197	0	0
2022.12.09	19:00:00	1804.62	1805.09	1798.55	1798.86	3506	0	0
2022.12.09	20:00:00	1798.86	1798.96	1797.42	1798.53	2721	0	0
2022.12.09	21:00:00	1798.53	1800.15	1796.81	1799.77	2954	0	0
2022.12.09	22:00:00	1799.67	1799.77	1794.83	1795.07	2136	0	0
2022.12.09	23:00:00	1795.01	1797.57	1794.95	1797.20	1418	0	0
2022.12.12	01:00:00	1796.52	1797.24	1794.79	1794.99	1652	0	0
2022.12.12	02:00:00	1794.87	1795.01	1792.65	1793.66	1958	0	0
2022.12.12	03:00:00	1793.66	1794.05	1789.77	1790.75	4165	0	0
2022.12.12	04:00:00	1790.73	1790.89	1787.42	1788.30	3068	0	0
2022.12.12	05:00:00	1788.33	1788.62	1786.79	1787.52	1994	0	0
2022.12.12	06:00:00	1787.48	1788.58	1786.92	1787.34	1547	0	0
2022.12.12	07:00:00	1787.30	1788.44	1785.47	1786.96	3031	0	0
2022.12.12	08:00:00	1786.89	1789.48	1786.08	1788.82	2873	0	0
2022.12.12	09:00:00	1788.82	1791.99	1787.69	1791.25	3175	0	0
2022.12.12	10:00:00	1791.30	1791.81	1789.06	1790.53	3466	0	0
2022.12.12	11:00:00	1790.53	1792.60	1789.78	1792.29	2731	0	0
2022.12.12	12:00:00	1792.30	1792.80	1789.72	1792.43	2718	0	0
2022.12.12	13:00:00	1792.43	1795.50	1791.57	1794.40	2746	0	0
2022.12.12	14:00:00	1794.46	1794.75	1788.23	1789.41	2630	0	0
2022.12.12	15:00:00	1789.46	1791.13	1787.30	1787.61	6867	0	0
2022.12.12	16:00:00	1787.60	1789.96	1785.14	1788.23	7266	0	0
2022.12.12	17:00:00	1788.28	1790.24	1783.04	1784.99	6252	0	0
2022.12.12	18:00:00	1785.04	1785.44	1781.80	1784.50	4226	0	0
2022.12.12	19:00:00	1784.60	1785.38	1781.08	1783.09	2569	0	0
2022.12.12	20:00:00	1783.09	1783.35	1779.22	1780.53	4274	0	0
2022.12.12	21:00:00	1780.53	1781.85	1777.63	1781.60	3009	0	0
2022.12.12	22:00:00	1781.48	1781.84	1779.55	1780.37	2879	0	0
2022.12.12	23:00:00	1780.36	1781.65	1780.04	1781.32	1241	0	0
2022.12.13	01:00:00	1780.73	1782.30	1780.73	1782.04	855	0	0
2022.12.13	02:00:00	1782.02	1782.71	1780.97	1781.90	1662	0	0
2022.12.13	03:00:00	1782.05	1784.74	1782.00	1784.33	1903	0	0
2022.12.13	04:00:00	1784.23	1786.07	1783.52	1785.72	2352	0	0
2022.12.13	05:00:00	1785.76	1786.09	1782.29	1782.50	1475	0	0
2022.12.13	06:00:00	1782.50	1782.63	1781.13	1782.59	2016	0	0
2022.12.13	07:00:00	1782.57	1785.74	1782.46	1785.43	2929	0	0
2022.12.13	08:00:00	1785.44	1786.65	1784.65	1785.54	2466	0	0
2022.12.13	09:00:00	1785.60	1788.67	1785.28	1788.07	2869	0	0
2022.12.13	10:00:00	1788.07	1788.44	1784.61	1785.80	3567	0	0
2022.12.13	11:00:00	1785.80	1785.95	1782.98	1784.62	2944	0	0
2022.12.13	12:00:00	1784.62	1787.62	1782.65	1787.31	3332	0	0
2022.12.13	13:00:00	1787.31	1788.28	1786.34	1787.54	2543	0	0
2022.12.13	14:00:00	1787.54	1790.18	1786.61	1789.12	3271	0	0
2022.12.13	15:00:00	1789.16	1813.15	1786.64	1811.07	13813	0	0
2022.12.13	16:00:00	1811.06	1824.58	1810.94	1822.06	14772	0	0
2022.12.13	17:00:00	1822.07	1824.48	1808.77	1809.92	13234	0	0
2022.12.13	18:00:00	1810.01	1815.19	1806.22	1808.94	9585	0	0
2022.12.13	19:00:00	1808.96	1812.57	1805.34	1808.45	9217	0	0
2022.12.13	20:00:00	1808.40	1814.48	1807.72	1810.39	5250	0	0
2022.12.13	21:00:00	1810.39	1812.65	1809.25	1811.45	4145	0	0
2022.12.13	22:00:00	1811.40	1812.66	1809.63	1810.39	4423	0	0
2022.12.13	23:00:00	1810.42	1810.93	1809.56	1810.52	1532	0	0
2022.12.14	01:00:00	1810.57	1811.46	1809.40	1809.64	1685	0	0
2022.12.14	02:00:00	1809.64	1811.38	1808.88	1811.28	2800	0	0
2022.12.14	03:00:00	1811.28	1812.70	1810.18	1810.77	3238	0	0
2022.12.14	04:00:00	1810.77	1811.42	1809.41	1810.74	3185	0	0
2022.12.14	05:00:00	1810.75	1812.17	1809.99	1810.00	2081	0	0
2022.12.14	06:00:00	1809.98	1810.26	1808.25	1809.03	1364	0	0
2022.12.14	07:00:00	1809.01	1810.72	1808.75	1809.63	1933	0	0
2022.12.14	08:00:00	1809.63	1813.24	1809.53	1811.57	1990	0	0
2022.12.14	09:00:00	1811.64	1812.51	1807.47	1809.05	2698	0	0
2022.12.14	10:00:00	1809.05	1810.19	1806.56	1808.66	3560	0	0
2022.12.14	11:00:00	1808.66	1809.42	1806.88	1807.71	3921	0	0
2022.12.14	12:00:00	1807.70	1810.37	1806.80	1808.83	4018	0	0
2022.12.14	13:00:00	1808.83	1809.51	1805.28	1806.71	3383	0	0
2022.12.14	14:00:00	1806.77	1807.64	1804.36	1805.47	5323	0	0
2022.12.14	15:00:00	1805.46	1809.73	1805.43	1808.68	6632	0	0
2022.12.14	16:00:00	1808.65	1812.20	1807.83	1810.37	6853	0	0
2022.12.14	17:00:00	1810.43	1813.05	1808.40	1812.00	5952	0	0
2022.12.14	18:00:00	1812.10	1812.39	1810.25	1810.77	3995	0	0
2022.12.14	19:00:00	1810.81	1811.15	1807.92	1808.35	4417	0	0
2022.12.14	20:00:00	1808.35	1810.24	1806.54	1806.54	3387	0	0
2022.12.14	21:00:00	1806.46	1807.21	1793.23	1805.17	18526	0	0
2022.12.14	22:00:00	1805.31	1814.18	1804.23	1806.55	12467	0	0
2022.12.14	23:00:00	1806.63	1808.00	1806.63	1807.30	1731	0	0
2022.12.15	01:00:00	1807.10	1808.66	1806.52	1807.61	1866	0	2
2022.12.15	02:00:00	1807.70	1807.86	1805.72	1806.34	2566	0	1
2022.12.15	03:00:00	1806.40	1806.54	1797.13	1798.50	5345	0	0
2022.12.15	04:00:00	1798.57	1798.70	1793.86	1793.90	3952	0	0
2022.12.15	05:00:00	1793.91	1795.98	1792.50	1793.09	3858	0	0
2022.12.15	06:00:00	1793.11	1793.62	1789.58	1791.06	3272	0	0
2022.12.15	07:00:00	1790.98	1793.15	1790.70	1792.89	3516	0	0
2022.12.15	08:00:00	1792.87	1796.49	1792.54	1795.49	3282	0	0
2022.12.15	09:00:00	1795.46	1795.46	1787.55	1788.97	5287	0	0
2022.12.15	10:00:00	1789.06	1789.87	1773.79	1777.83	9165	0	0
2022.12.15	11:00:00	1777.92	1780.94	1774.73	1777.69	6727	0	0
2022.12.15	12:00:00	1777.69	1779.64	1775.77	1777.44	4914	0	0
2022.12.15	13:00:00	1777.52	1780.94	1776.46	1778.92	5188	0	0
2022.12.15	14:00:00	1778.85	1780.22	1776.95	1777.65	6125	0	0
2022.12.15	15:00:00	1777.52	1781.53	1773.83	1776.43	12373	0	0
2022.12.15	16:00:00	1776.38	1786.10	1774.98	1783.00	13846	0	0
2022.12.15	17:00:00	1783.28	1785.27	1774.17	1778.96	12568	0	0
2022.12.15	18:00:00	1778.97	1779.86	1774.51	1778.26	8661	0	0
2022.12.15	19:00:00	1778.23	1779.99	1776.30	1776.92	5206	0	0
2022.12.15	20:00:00	1776.99	1779.37	1776.00	1778.55	3773	0	0
2022.12.15	21:00:00	1778.55	1779.34	1777.08	1777.86	2977	0	0
2022.12.15	22:00:00	1777.87	1778.99	1776.89	1777.01	3170	0	0
2022.12.15	23:00:00	1777.00	1778.01	1776.42	1776.75	1503	0	0
2022.12.16	01:00:00	1776.14	1777.02	1775.59	1776.51	1487	0	0
